gpa_link,name,location,average_gpa,acceptance_rate,average_act_composite,average_sat_composite,type_of_institution,level_of_institution,average_net_price,number_of_students
https://www.appily.com/colleges/gpa/4-0,Cedarville University,"Cedarville, OH",3.9,65%,28,1244,PRIVATE,4 YEAR,"$21,727","4,960"
https://www.appily.com/colleges/gpa/4-0,Truman State University,"Kirksville, MO",3.8,45%,29,1295,PUBLIC,4 YEAR,"$12,462","3,960"
https://www.appily.com/colleges/gpa/4-0,Mount Holyoke College,"South Hadley, MA",3.9,40%,33,1395,PRIVATE,4 YEAR,"$31,165","2,392"
https://www.appily.com/colleges/gpa/4-0,Willamette University,"Salem, OR",4.0,81%,28,1228,PRIVATE,4 YEAR,"$31,961","1,909"
https://www.appily.com/colleges/gpa/4-0,Hanover College,"Hanover, IN",3.8,74%,24,1151,PRIVATE,4 YEAR,"$20,952","1,124"
https://www.appily.com/colleges/gpa/4-0,University of Dallas,"Irving, TX",3.9,59%,29,1262,PRIVATE,4 YEAR,"$21,655","2,328"
https://www.appily.com/colleges/gpa/4-0,Elmira College,"Elmira, NY",4.0,96%,--,1128,PRIVATE,4 YEAR,"$21,330",657
https://www.appily.com/colleges/gpa/4-0,Florida Agricultural and Mechanical University,"Tallahassee, FL",3.8,33%,21,1091,PUBLIC,4 YEAR,"$15,060","9,215"
https://www.appily.com/colleges/gpa/4-0,Messiah University,"Mechanicsburg, PA",3.8,79%,27,1213,PRIVATE,4 YEAR,"$28,141","3,231"
https://www.appily.com/colleges/gpa/4-0,Ohio Northern University,"Ada, OH",3.8,54%,24,1229,PRIVATE,4 YEAR,"$24,072","3,015"
https://www.appily.com/colleges/gpa/4-0,University of Maryland-Baltimore County,"Baltimore, MD",4.0,81%,26,1270,PUBLIC,4 YEAR,"$19,082","13,991"
https://www.appily.com/colleges/gpa/4-0,University of Mary,"Bismarck, ND",3.8,81%,23,1169,PRIVATE,4 YEAR,"$18,167","3,652"
https://www.appily.com/colleges/gpa/4-0,Union University,"Jackson, TN",3.8,53%,26,1259,PRIVATE,4 YEAR,"$26,906","2,731"
https://www.appily.com/colleges/gpa/4-0,The University of Alabama,"Tuscaloosa, AL",3.9,80%,28,1261,PUBLIC,4 YEAR,"$22,597","38,644"
https://www.appily.com/colleges/gpa/4-0,Francis Marion University,"Florence, SC",3.9,83%,18,1002,PUBLIC,4 YEAR,"$12,742","4,045"
https://www.appily.com/colleges/gpa/4-0,New College of Florida,"Sarasota, FL",3.9,75%,29,1286,PUBLIC,4 YEAR,"$8,516",689
https://www.appily.com/colleges/gpa/4-0,Converse University,"Spartanburg, SC",3.9,56%,19,1099,PRIVATE,4 YEAR,"$12,685","1,284"
https://www.appily.com/colleges/gpa/4-0,University of Alabama in Huntsville,"Huntsville, AL",3.9,78%,30,1319,PUBLIC,4 YEAR,"$15,860","9,237"
https://www.appily.com/colleges/gpa/4-0,Colorado Christian University,"Lakewood, CO",3.8,--,26,1217,PRIVATE,4 YEAR,"$46,950","8,964"
https://www.appily.com/colleges/gpa/4-0,Missouri University of Science and Technology,"Rolla, MO",3.8,81%,29,1344,PUBLIC,4 YEAR,"$13,476","7,080"
https://www.appily.com/colleges/gpa/4-0,Illinois Wesleyan University,"Bloomington, IL",3.8,42%,27,1245,PRIVATE,4 YEAR,"$32,545","1,527"
https://www.appily.com/colleges/gpa/4-0,Baldwin Wallace University,"Berea, OH",3.8,77%,24,1175,PRIVATE,4 YEAR,"$25,274","3,220"
https://www.appily.com/colleges/gpa/4-0,Ouachita Baptist University,"Arkadelphia, AR",3.8,72%,26,1194,PRIVATE,4 YEAR,"$19,815","1,784"
https://www.appily.com/colleges/gpa/4-0,Lebanon Valley College,"Annville, PA",3.8,77%,24,1165,PRIVATE,4 YEAR,"$27,464","2,080"
https://www.appily.com/colleges/gpa/4-0,Embry-Riddle Aeronautical University-Prescott,"Prescott, AZ",3.8,68%,26,1245,PRIVATE,4 YEAR,"$35,396","3,162"
https://www.appily.com/colleges/gpa/4-0,Governors State University,"University Park, IL",4.0,57%,19,955,PUBLIC,4 YEAR,"$12,077","4,427"
https://www.appily.com/colleges/gpa/4-0,Florida Polytechnic University,"Lakeland, FL",4.0,56%,29,1304,PUBLIC,4 YEAR,"$10,846","1,593"
https://www.appily.com/colleges/gpa/4-0,Franklin and Marshall College,"Lancaster, PA",3.8,36%,30,1346,PRIVATE,4 YEAR,"$28,038","1,990"
https://www.appily.com/colleges/gpa/4-0,Michigan Technological University,"Houghton, MI",3.8,94%,28,1221,PUBLIC,4 YEAR,"$16,463","7,063"
https://www.appily.com/colleges/gpa/4-0,Southern Wesleyan University,"Central, SC",4.0,51%,20,1050,PRIVATE,4 YEAR,"$18,614","1,175"
https://www.appily.com/colleges/gpa/4-0,Hendrix College,"Conway, AR",3.8,60%,30,1324,PRIVATE,4 YEAR,"$19,295","1,144"
https://www.appily.com/colleges/gpa/4-0,Seton Hill University,"Greensburg, PA",3.8,78%,--,--,PRIVATE,4 YEAR,"$23,620","1,988"
https://www.appily.com/colleges/gpa/4-0,Moody Bible Institute of Aviation,"Spokane, WA",4.0,66%,--,--,PRIVATE,4 YEAR,"$22,917","3,442"
https://www.appily.com/colleges/gpa/4-0,College of the Atlantic,"Bar Harbor, ME",3.8,60%,--,--,PRIVATE,4 YEAR,"$20,048",380
https://www.appily.com/colleges/gpa/4-0,Oklahoma Baptist University,"Shawnee, OK",3.9,47%,23,1139,PRIVATE,4 YEAR,"$24,277","1,399"
https://www.appily.com/colleges/gpa/4-0,University of Dubuque,"Dubuque, IA",4.0,85%,19,1004,PRIVATE,4 YEAR,"$26,748","1,776"
https://www.appily.com/colleges/gpa/4-0,Rose-Hulman Institute of Technology,"Terre Haute, IN",4.0,73%,30,1367,PRIVATE,4 YEAR,"$43,606","2,188"
https://www.appily.com/colleges/gpa/4-0,John Brown University,"Siloam Springs, AR",3.8,57%,28,1237,PRIVATE,4 YEAR,"$21,963","2,326"
https://www.appily.com/colleges/gpa/4-0,Christian Brothers University,"Memphis, TN",3.8,87%,26,1205,PRIVATE,4 YEAR,"$11,900","1,934"
https://www.appily.com/colleges/gpa/4-0,Spalding University,"Louisville, KY",3.9,98%,19,1035,PRIVATE,4 YEAR,"$23,003","1,532"
https://www.appily.com/colleges/gpa/4-0,Asbury University,"Wilmore, KY",3.8,79%,25,1201,PRIVATE,4 YEAR,"$23,086","1,650"
https://www.appily.com/colleges/gpa/4-0,University of South Carolina Beaufort,"Bluffton, SC",3.8,80%,19,1023,PUBLIC,4 YEAR,"$16,748","2,124"
https://www.appily.com/colleges/gpa/4-0,United States Coast Guard Academy,"New London, CT",3.8,24%,28,1303,PUBLIC,4 YEAR,$0,"1,037"
https://www.appily.com/colleges/gpa/4-0,Franciscan University of Steubenville,"Steubenville, OH",3.8,67%,27,1215,PRIVATE,4 YEAR,"$24,918","3,656"
https://www.appily.com/colleges/gpa/4-0,McMurry University,"Abilene, TX",3.8,57%,19,1033,PRIVATE,4 YEAR,"$21,450","1,237"
https://www.appily.com/colleges/gpa/4-0,Texas Lutheran University,"Seguin, TX",3.9,92%,21,1081,PRIVATE,4 YEAR,"$19,223","1,369"
https://www.appily.com/colleges/gpa/4-0,Freed-Hardeman University,"Henderson, TN",3.8,91%,27,1196,PRIVATE,4 YEAR,"$16,703","2,330"
https://www.appily.com/colleges/gpa/4-0,Webb Institute,"Glen Cove, NY",3.9,21%,32,1465,PRIVATE,4 YEAR,"$15,684",102
https://www.appily.com/colleges/gpa/4-0,Gordon College,"Wenham, MA",3.8,92%,26,1195,PRIVATE,4 YEAR,"$27,502","1,628"
https://www.appily.com/colleges/gpa/4-0,Maranatha Baptist University,"Watertown, WI",4.0,75%,24,1131,PRIVATE,4 YEAR,"$18,736",965
https://www.appily.com/colleges/gpa/4-0,University of Guam,"Mangilao, GU",4.0,--,--,--,PUBLIC,4 YEAR,"$8,825","2,962"
https://www.appily.com/colleges/gpa/4-0,SUNY College at Geneseo,"Geneseo, NY",4.0,75%,--,1217,PUBLIC,4 YEAR,"$18,924","4,184"
https://www.appily.com/colleges/gpa/4-0,Hobart and William Smith,"Geneva, NY",3.9,68%,29,1286,PRIVATE,4 YEAR,"$32,940","1,607"
https://www.appily.com/colleges/gpa/4-0,Franklin W Olin College of Engineering,"Needham, MA",3.9,19%,35,1522,PRIVATE,4 YEAR,"$20,540",386
https://www.appily.com/colleges/gpa/4-0,Emmanuel College,"Boston, MA",3.9,80%,--,1172,PRIVATE,4 YEAR,"$28,314","2,012"
https://www.appily.com/colleges/gpa/4-0,St. John's College,"Annapolis, MD",3.8,50%,31,1327,PRIVATE,4 YEAR,"$27,491",541
https://www.appily.com/colleges/gpa/4-0,American University in Bulgaria,,3.8,--,--,--,PRIVATE,4 YEAR,--,901
https://www.appily.com/colleges/gpa/4-0,California Lutheran University,"Thousand Oaks, CA",3.8,87%,24,1168,PRIVATE,4 YEAR,"$26,489","3,615"
https://www.appily.com/colleges/gpa/4-0,University of South Florida-Sarasota-Manatee,"Sarasota, FL",4.0,24%,26,1244,PUBLIC,4 YEAR,"$10,004","1,700"
https://www.appily.com/colleges/gpa/4-0,The Master's University and Seminary,"Santa Clarita, CA",3.8,78%,26,1143,PRIVATE,4 YEAR,"$28,833","2,606"
https://www.appily.com/colleges/gpa/4-0,Kentucky Mountain Bible College,"Jackson, KY",3.8,45%,22,1058,PRIVATE,4 YEAR,"$9,614",78
https://www.appily.com/colleges/gpa/4-0,Holy Apostles College and Seminary,"Cromwell, CT",4.0,--,--,--,PRIVATE,4 YEAR,"$9,257",719
https://www.appily.com/colleges/gpa/4-0,Hope College,"Holland, MI",3.8,80%,27,1238,PRIVATE,4 YEAR,"$30,320","3,251"
https://www.appily.com/colleges/gpa/4-0,Patrick Henry College,"Purcellville, VA",3.8,76%,33,1310,PRIVATE,4 YEAR,--,409
https://www.appily.com/colleges/gpa/3-9,University of California-Los Angeles,"Los Angeles, CA",3.9,9%,32,1429,PUBLIC,4 YEAR,"$16,474","46,430"
https://www.appily.com/colleges/gpa/3-9,Harvard University,"Cambridge, MA",4.0,3%,35,1529,PRIVATE,4 YEAR,"$18,037","30,631"
https://www.appily.com/colleges/gpa/3-9,Stanford University,"Stanford, CA",3.9,4%,35,1497,PRIVATE,4 YEAR,"$15,133","18,283"
https://www.appily.com/colleges/gpa/3-9,University of California-Berkeley,"Berkeley, CA",3.9,11%,32,1449,PUBLIC,4 YEAR,"$19,329","45,307"
https://www.appily.com/colleges/gpa/3-9,University of Florida,"Gainesville, FL",3.9,23%,31,1394,PUBLIC,4 YEAR,"$10,075","55,211"
https://www.appily.com/colleges/gpa/3-9,University of Chicago,"Chicago, IL",4.0,5%,36,1528,PRIVATE,4 YEAR,"$36,584","18,339"
https://www.appily.com/colleges/gpa/3-9,Columbia University in the City of New York,"New York, NY",3.8,4%,35,1511,PRIVATE,4 YEAR,"$22,126","34,782"
https://www.appily.com/colleges/gpa/3-9,University of Michigan-Ann Arbor,"Ann Arbor, MI",3.9,18%,34,1448,PUBLIC,4 YEAR,"$17,832","51,225"
https://www.appily.com/colleges/gpa/3-9,University of Central Florida,"Orlando, FL",4.0,41%,28,1264,PUBLIC,4 YEAR,"$11,108","68,346"
https://www.appily.com/colleges/gpa/3-9,The University of Texas at Austin,"Austin, TX",3.8,31%,30,1367,PUBLIC,4 YEAR,"$16,892","52,384"
https://www.appily.com/colleges/gpa/3-9,Boston University,"Boston, MA",3.9,14%,33,1433,PRIVATE,4 YEAR,"$29,154","36,714"
https://www.appily.com/colleges/gpa/3-9,Purdue University-Main Campus,"West Lafayette, IN",3.8,53%,29,1321,PUBLIC,4 YEAR,"$12,294","51,528"
https://www.appily.com/colleges/gpa/3-9,New York University,"New York, NY",3.8,12%,--,1443,PRIVATE,4 YEAR,"$45,417","59,144"
https://www.appily.com/colleges/gpa/3-9,University of North Carolina at Chapel Hill,"Chapel Hill, NC",4.0,17%,32,1402,PUBLIC,4 YEAR,"$10,038","31,705"
https://www.appily.com/colleges/gpa/3-9,Princeton University,"Princeton, NJ",3.9,6%,35,1517,PRIVATE,4 YEAR,"$18,685","8,842"
https://www.appily.com/colleges/gpa/3-9,University of Southern California,"Los Angeles, CA",3.9,12%,--,--,PRIVATE,4 YEAR,"$36,808","48,945"
https://www.appily.com/colleges/gpa/3-9,Brown University,"Providence, RI",4.0,5%,35,1511,PRIVATE,4 YEAR,"$27,659","11,189"
https://www.appily.com/colleges/gpa/3-9,University of Washington-Seattle Campus,"Seattle, WA",3.8,48%,30,1356,PUBLIC,4 YEAR,"$9,661","52,319"
https://www.appily.com/colleges/gpa/3-9,University of Pennsylvania,"Philadelphia, PA",3.9,7%,35,1511,PRIVATE,4 YEAR,"$24,167","28,201"
https://www.appily.com/colleges/gpa/3-9,Michigan State University,"East Lansing, MI",3.8,88%,27,1223,PUBLIC,4 YEAR,"$16,655","50,023"
https://www.appily.com/colleges/gpa/3-9,Northwestern University,"Evanston, IL",4.0,7%,35,1506,PRIVATE,4 YEAR,"$28,344","23,161"
https://www.appily.com/colleges/gpa/3-9,Ohio State University-Main Campus,"Columbus, OH",3.8,53%,31,1372,PUBLIC,4 YEAR,"$18,884","60,540"
https://www.appily.com/colleges/gpa/3-9,Syracuse University,"Syracuse, NY",3.8,52%,29,1291,PRIVATE,4 YEAR,"$47,177","22,698"
https://www.appily.com/colleges/gpa/3-9,University of California-Davis,"Davis, CA",4.0,37%,27,1298,PUBLIC,4 YEAR,"$17,026","39,679"
https://www.appily.com/colleges/gpa/3-9,University of Georgia,"Athens, GA",4.0,43%,31,1347,PUBLIC,4 YEAR,"$16,580","40,607"
https://www.appily.com/colleges/gpa/3-9,Georgia Institute of Technology-Main Campus,"Atlanta, GA",4.0,17%,32,1418,PUBLIC,4 YEAR,"$17,140","45,296"
https://www.appily.com/colleges/gpa/3-9,Florida State University,"Tallahassee, FL",4.0,25%,29,1284,PUBLIC,4 YEAR,"$12,815","44,161"
https://www.appily.com/colleges/gpa/3-9,University of Miami,"Coral Gables, FL",3.8,19%,32,1371,PRIVATE,4 YEAR,"$53,682","19,402"
https://www.appily.com/colleges/gpa/3-9,San Diego State University,"San Diego, CA",3.9,39%,25,1221,PUBLIC,4 YEAR,"$13,192","37,402"
https://www.appily.com/colleges/gpa/3-9,Georgetown University,"Washington, DC",4.0,12%,35,1473,PRIVATE,4 YEAR,"$30,710","20,984"
https://www.appily.com/colleges/gpa/3-9,Indiana University-Bloomington,"Bloomington, IN",3.8,82%,28,1274,PUBLIC,4 YEAR,"$13,191","47,005"
https://www.appily.com/colleges/gpa/3-9,University of California-Irvine,"Irvine, CA",4.0,21%,27,1306,PUBLIC,4 YEAR,"$13,106","35,937"
https://www.appily.com/colleges/gpa/3-9,University of Oregon,"Eugene, OR",3.8,86%,24,1210,PUBLIC,4 YEAR,"$17,646","23,163"
https://www.appily.com/colleges/gpa/3-9,University of Maryland-College Park,"College Park, MD",4.0,45%,33,1389,PUBLIC,4 YEAR,"$17,643","40,792"
https://www.appily.com/colleges/gpa/3-9,Clemson University,"Clemson, SC",4.0,43%,31,1334,PUBLIC,4 YEAR,"$22,935","28,466"
https://www.appily.com/colleges/gpa/3-9,Northeastern University,"Boston, MA",4.0,7%,34,1478,PRIVATE,4 YEAR,"$37,738","30,013"
https://www.appily.com/colleges/gpa/3-9,University of Notre Dame,"Notre Dame, IN",4.0,13%,34,1490,PRIVATE,4 YEAR,"$29,981","13,105"
https://www.appily.com/colleges/gpa/3-9,University of South Florida,"Tampa, FL",4.0,44%,28,1297,PUBLIC,4 YEAR,"$10,004","49,600"
https://www.appily.com/colleges/gpa/3-9,University of Pittsburgh-Pittsburgh Campus,"Pittsburgh, PA",4.0,49%,31,1365,PUBLIC,4 YEAR,"$22,346","33,767"
https://www.appily.com/colleges/gpa/3-9,Boston College,"Chestnut Hill, MA",3.9,17%,34,1437,PRIVATE,4 YEAR,"$30,192","15,287"
https://www.appily.com/colleges/gpa/3-9,Auburn University,"Auburn University, AL",4.0,71%,29,1300,PUBLIC,4 YEAR,"$24,028","31,764"
https://www.appily.com/colleges/gpa/3-9,Vanderbilt University,"Nashville, TN",3.9,7%,35,1515,PRIVATE,4 YEAR,"$25,804","13,710"
https://www.appily.com/colleges/gpa/3-9,University of Virginia-Main Campus,"Charlottesville, VA",4.0,19%,33,1436,PUBLIC,4 YEAR,"$19,043","26,082"
https://www.appily.com/colleges/gpa/3-9,Johns Hopkins University,"Baltimore, MD",3.9,7%,35,--,PRIVATE,4 YEAR,--,"31,275"
https://www.appily.com/colleges/gpa/3-9,Louisiana State University,"Baton Rouge, LA",3.8,76%,28,1242,PUBLIC,4 YEAR,"$20,352","37,348"
https://www.appily.com/colleges/gpa/3-9,Virginia Polytechnic Institute and State University,"Blacksburg, VA",4.0,57%,28,1292,PUBLIC,4 YEAR,"$20,247","38,170"
https://www.appily.com/colleges/gpa/3-9,Emory University,"Atlanta, GA",3.8,11%,32,1453,PRIVATE,4 YEAR,"$25,672","14,841"
https://www.appily.com/colleges/gpa/3-9,University of Iowa,"Iowa City, IA",3.8,86%,26,1235,PUBLIC,4 YEAR,"$17,452","30,015"
https://www.appily.com/colleges/gpa/3-9,University of California-San Diego,"La Jolla, CA",3.9,24%,30,1375,PUBLIC,4 YEAR,"$15,222","42,006"
https://www.appily.com/colleges/gpa/3-9,University of San Diego,"San Diego, CA",4.0,53%,30,1299,PRIVATE,4 YEAR,"$37,547","8,815"
https://www.appily.com/colleges/gpa/3-9,DePaul University,"Chicago, IL",3.8,70%,25,1180,PRIVATE,4 YEAR,"$33,319","20,917"
https://www.appily.com/colleges/gpa/3-9,Massachusetts Institute of Technology,"Cambridge, MA",4.0,4%,36,1547,PRIVATE,4 YEAR,"$19,998","11,858"
https://www.appily.com/colleges/gpa/3-9,Rutgers University-New Brunswick,"New Brunswick, NJ",3.8,66%,29,1322,PUBLIC,4 YEAR,"$17,835","50,637"
https://www.appily.com/colleges/gpa/3-9,University of Denver,"Denver, CO",3.8,78%,29,1295,PRIVATE,4 YEAR,"$38,322","13,734"
https://www.appily.com/colleges/gpa/3-9,Drexel University,"Philadelphia, PA",3.8,80%,29,1295,PRIVATE,4 YEAR,"$39,463","22,344"
https://www.appily.com/colleges/gpa/3-9,The University of Tennessee-Knoxville,"Knoxville, TN",4.0,68%,29,1276,PUBLIC,4 YEAR,"$21,133","33,805"
https://www.appily.com/colleges/gpa/3-9,North Carolina State University at Raleigh,"Raleigh, NC",3.9,47%,29,1349,PUBLIC,4 YEAR,"$14,600","36,700"
https://www.appily.com/colleges/gpa/3-9,Fordham University,"Bronx, NY",3.8,59%,33,1436,PRIVATE,4 YEAR,"$13,087","16,556"
https://www.appily.com/colleges/gpa/3-9,University of Colorado Boulder,"Boulder, CO",3.8,76%,31,1330,PUBLIC,4 YEAR,"$21,198","38,428"
https://www.appily.com/colleges/gpa/3-9,Florida International University,"Miami, FL",4.0,64%,26,1198,PUBLIC,4 YEAR,"$8,988","55,609"
https://www.appily.com/colleges/gpa/3-9,Florida Atlantic University,"Boca Raton, FL",3.8,81%,24,1166,PUBLIC,4 YEAR,"$11,451","29,592"
https://www.appily.com/colleges/gpa/3-9,University of California-Santa Barbara,"Santa Barbara, CA",4.0,26%,30,1370,PUBLIC,4 YEAR,"$17,223","26,420"
https://www.appily.com/colleges/gpa/3-9,Brigham Young University,"Provo, UT",3.9,67%,30,1326,PRIVATE,4 YEAR,"$13,150","34,464"
https://www.appily.com/colleges/gpa/3-9,Dartmouth College,"Hanover, NH",4.0,6%,35,1500,PRIVATE,4 YEAR,"$24,525","6,744"
https://www.appily.com/colleges/gpa/3-9,University of Delaware,"Newark, DE",4.0,74%,28,1261,PUBLIC,4 YEAR,"$19,747","24,039"
https://www.appily.com/colleges/gpa/3-9,California Polytechnic State University-San Luis Obispo,"San Luis Obispo, CA",4.0,30%,30,1342,PUBLIC,4 YEAR,"$20,491","22,000"
https://www.appily.com/colleges/gpa/3-9,Hofstra University,"Hempstead, NY",3.8,69%,28,1262,PRIVATE,4 YEAR,"$53,310","10,238"
https://www.appily.com/colleges/gpa/3-9,University of California-Riverside,"Riverside, CA",3.9,69%,25,1239,PUBLIC,4 YEAR,"$11,948","26,809"
https://www.appily.com/colleges/gpa/3-9,Tufts University,"Medford, MA",4.0,10%,33,1472,PRIVATE,4 YEAR,"$32,720","13,431"
https://www.appily.com/colleges/gpa/3-9,Carnegie Mellon University,"Pittsburgh, PA",3.9,11%,34,1513,PRIVATE,4 YEAR,"$36,983","16,002"
https://www.appily.com/colleges/gpa/3-9,Nova Southeastern University,"Fort Lauderdale, FL",3.9,76%,25,1178,PRIVATE,4 YEAR,"$26,317","20,948"
https://www.appily.com/colleges/gpa/3-9,Miami University-Oxford,"Oxford, OH",3.9,88%,28,1297,PUBLIC,4 YEAR,"$24,345","19,107"
https://www.appily.com/colleges/gpa/3-9,United States Military Academy,"West Point, NY",4.0,12%,32,1284,PUBLIC,4 YEAR,$0,"4,393"
https://www.appily.com/colleges/gpa/3-9,University of Wisconsin-Madison,"Madison, WI",3.9,49%,30,1371,PUBLIC,4 YEAR,"$14,030","48,956"
https://www.appily.com/colleges/gpa/3-9,University of Connecticut,"Storrs Mansfield, CT",3.8,55%,30,1312,PUBLIC,4 YEAR,"$22,233","27,003"
https://www.appily.com/colleges/gpa/3-9,Wesleyan University,"Middletown, CT",3.9,14%,32,1415,PRIVATE,4 YEAR,"$22,845","3,253"
https://www.appily.com/colleges/gpa/3-9,Appalachian State University,"Boone, NC",3.9,83%,25,1202,PUBLIC,4 YEAR,"$10,687","20,436"
https://www.appily.com/colleges/gpa/3-9,University of California-Santa Cruz,"Santa Cruz, CA",3.9,47%,28,1306,PUBLIC,4 YEAR,"$17,842","19,478"
https://www.appily.com/colleges/gpa/3-9,University at Buffalo,"Buffalo, NY",3.8,68%,25,1254,PUBLIC,4 YEAR,"$18,119","32,099"
https://www.appily.com/colleges/gpa/3-9,Towson University,"Towson, MD",3.8,79%,23,1139,PUBLIC,4 YEAR,"$16,082","19,793"
https://www.appily.com/colleges/gpa/3-9,Mercer University,"Macon, GA",3.9,75%,28,1274,PRIVATE,4 YEAR,"$21,693","8,889"
https://www.appily.com/colleges/gpa/3-9,Butler University,"Indianapolis, IN",3.9,82%,28,1262,PRIVATE,4 YEAR,"$42,627","5,525"
https://www.appily.com/colleges/gpa/3-9,Villanova University,"Villanova, PA",3.9,23%,34,1422,PRIVATE,4 YEAR,"$38,303","10,383"
https://www.appily.com/colleges/gpa/3-9,Clark Atlanta University,"Atlanta, GA",4.0,56%,20,1006,PRIVATE,4 YEAR,"$29,100","4,000"
https://www.appily.com/colleges/gpa/3-9,University of Arkansas,"Fayetteville, AR",3.8,79%,27,1253,PUBLIC,4 YEAR,"$12,235","30,936"
https://www.appily.com/colleges/gpa/3-9,University of Richmond,"University Of Richmond, VA",3.8,24%,32,1395,PRIVATE,4 YEAR,"$25,700","3,876"
https://www.appily.com/colleges/gpa/3-9,Lehigh University,"Bethlehem, PA",3.9,37%,33,1380,PRIVATE,4 YEAR,"$29,098","7,394"
https://www.appily.com/colleges/gpa/3-9,Colgate University,"Hamilton, NY",3.9,12%,33,1437,PRIVATE,4 YEAR,"$25,935","3,141"
https://www.appily.com/colleges/gpa/3-9,College of Charleston,"Charleston, SC",4.0,76%,26,1191,PUBLIC,4 YEAR,"$20,351","10,885"
https://www.appily.com/colleges/gpa/3-9,Chapman University,"Orange, CA",3.8,73%,30,1296,PRIVATE,4 YEAR,"$44,327","10,014"
https://www.appily.com/colleges/gpa/3-9,Wake Forest University,"Winston Salem, NC",3.9,21%,31,1390,PRIVATE,4 YEAR,"$26,324","8,963"
https://www.appily.com/colleges/gpa/3-9,Elon University,"Elon, NC",4.0,74%,28,1265,PRIVATE,4 YEAR,"$44,029","7,123"
https://www.appily.com/colleges/gpa/3-9,Washington University in St Louis,"Saint Louis, MO",4.0,12%,35,1520,PRIVATE,4 YEAR,"$27,233","17,012"
https://www.appily.com/colleges/gpa/3-9,Embry-Riddle Aeronautical University-Daytona Beach,"Daytona Beach, FL",3.9,65%,25,1204,PRIVATE,4 YEAR,"$36,063","10,301"
https://www.appily.com/colleges/gpa/3-9,University of Massachusetts-Amherst,"Amherst, MA",4.0,64%,29,1299,PUBLIC,4 YEAR,"$22,505","32,229"
https://www.appily.com/colleges/gpa/3-9,Rensselaer Polytechnic Institute,"Troy, NY",3.9,65%,31,1399,PRIVATE,4 YEAR,"$40,661","6,968"
